
[2025-07-10 15:18:43.2681 Send: 5A E0 00 00 39 61
[2025-07-10 15:18:43.2711 MCU not connected
[2025-07-10 15:18:43.2882 recv packet: 5A E0 00 00 39 61
[2025-07-10 15:18:43.2882 MCU connected
[2025-07-10 15:18:44.1960 recv packet: 5A 60 00 F6 20 00 00 00 00 00 20 04 00 00 00 00 20 08 00 00 00 00 20 0C 00 00 00 00 20 10 00 00 00 00 20 14 00 00 00 00 20 18 00 00 00 00 20 1C 00 00 00 00 20 20 00 00 00 00 20 24 00 00 00 00 20 28 00 00 00 00 20 2C 00 00 00 00 20 30 00 00 00 00 20 34 00 00 00 00 20 38 00 00 00 00 20 3C 00 00 00 00 20 40 00 00 00 00 20 44 00 00 00 00 20 48 00 00 00 00 20 4C 00 00 00 00 20 50 00 00 00 00 20 54 00 00 00 00 20 58 00 00 00 00 20 5C 00 00 00 00 20 60 00 00 00 00 20 64 00 00 00 00 20 68 00 00 00 00 20 6C 00 00 00 00 20 70 00 00 00 00 20 74 00 00 00 00 20 78 00 00 00 00 20 7C 00 00 00 00 20 80 00 00 00 00 20 84 00 00 00 00 22 00 00 00 00 00 22 04 00 00 00 00 22 08 00 00 00 00 22 0C 00 00 00 00 22 10 00 00 00 00 22 14 00 00 00 00 22 18 00 00 00 00 26 58
[2025-07-10 15:18:44.1980 MCU report: addr=0x2000, value=0, status=OK
[2025-07-10 15:18:47.6163 MCU report: addr=0x2414, value=0, status=OK
[2025-07-10 15:18:47.6183 MCU report: addr=0x2418, value=0, status=OK
[2025-07-10 15:18:47.6193 MCU report: addr=0x241C, value=0, status=OK
[2025-07-10 15:18:47.6203 MCU report: addr=0x2420, value=0, status=OK
[2025-07-10 15:18:47.6203 MCU report: addr=0x2424, value=0, status=OK
[2025-07-10 15:18:47.6213 MCU report: addr=0x2428, value=0, status=OK
[2025-07-10 15:18:47.6219 MCU report: addr=0x242C, value=0, status=OK
[2025-07-10 15:18:47.6244 MCU report: addr=0x2430, value=0, status=OK
[2025-07-10 15:18:47.6256 MCU report: addr=0x2434, value=0, status=OK
[2025-07-10 15:18:47.6266 MCU report: addr=0x2438, value=0, status=OK
[2025-07-10 15:18:47.6276 MCU report: addr=0x243C, value=0, status=OK
[2025-07-10 15:18:47.6296 MCU report: addr=0x2440, value=0, status=OK
[2025-07-10 15:18:47.6315 MCU report: addr=0x2444, value=0, status=OK
[2025-07-10 15:18:47.6325 MCU report: addr=0x2448, value=0, status=OK
[2025-07-10 15:18:47.6348 MCU report: addr=0x2600, value=0, status=OK
[2025-07-10 15:18:47.6356 MCU report: addr=0x2604, value=0, status=OK
[2025-07-10 15:18:47.6375 MCU report: addr=0x2608, value=4, status=OK
[2025-07-10 15:18:48.3418 recv packet: 5A 60 00 F6 20 00 00 00 00 00 20 04 00 00 00 00 20 08 00 00 00 00 20 0C 00 00 00 00 20 10 00 00 00 00 20 14 00 00 00 00 20 18 00 00 00 00 20 1C 00 00 00 00 20 20 00 00 00 00 20 24 00 00 00 00 20 28 00 00 00 00 20 2C 00 00 00 00 20 30 00 00 00 00 20 34 00 00 00 00 20 38 00 00 00 00 20 3C 00 00 00 00 20 40 00 00 00 00 20 44 00 00 00 00 20 48 00 00 00 00 20 4C 00 00 00 00 20 50 00 00 00 00 20 54 00 00 00 00 20 58 00 00 00 00 20 5C 00 00 00 00 20 60 00 00 00 00 20 64 00 00 00 00 20 68 00 00 00 00 20 6C 00 00 00 00 20 70 00 00 00 00 20 74 00 00 00 00 20 78 00 00 00 00 20 7C 00 00 00 00 20 80 00 00 00 00 20 84 00 00 00 00 22 00 00 00 00 00 22 04 00 00 00 00 22 08 00 00 00 00 22 0C 00 00 00 00 22 10 00 00 00 00 22 14 00 00 00 00 22 18 00 00 00 00 26 58
[2025-07-10 15:18:48.3428 MCU report: addr=0x2000, value=0, status=OK
[2025-07-10 15:18:48.4091 MCU report: addr=0x2004, value=0, status=OK
[2025-07-10 15:18:48.4401 MCU report: addr=0x2008, value=0, status=OK
[2025-07-10 15:18:48.4624 MCU report: addr=0x200C, value=0, status=OK
[2025-07-10 15:18:48.4915 MCU report: addr=0x2010, value=0, status=OK
[2025-07-10 15:18:48.4985 MCU report: addr=0x2014, value=0, status=OK
[2025-07-10 15:18:48.5005 MCU report: addr=0x2018, value=0, status=OK
[2025-07-10 15:18:48.5032 MCU report: addr=0x201C, value=0, status=OK
[2025-07-10 15:18:48.5042 MCU report: addr=0x2020, value=0, status=OK
[2025-07-10 15:18:48.5052 MCU report: addr=0x2024, value=0, status=OK
[2025-07-10 15:18:48.5072 MCU report: addr=0x2028, value=0, status=OK
[2025-07-10 15:18:48.5092 MCU report: addr=0x202C, value=0, status=OK
[2025-07-10 15:18:48.5102 MCU report: addr=0x2030, value=0, status=OK
[2025-07-10 15:18:48.5122 MCU report: addr=0x2034, value=0, status=OK
[2025-07-10 15:18:48.5132 MCU report: addr=0x2038, value=0, status=OK
[2025-07-10 15:18:48.5142 MCU report: addr=0x203C, value=0, status=OK
[2025-07-10 15:18:48.5162 MCU report: addr=0x2040, value=0, status=OK
[2025-07-10 15:18:48.5172 MCU report: addr=0x2044, value=0, status=OK
[2025-07-10 15:18:48.5182 MCU report: addr=0x2048, value=0, status=OK
[2025-07-10 15:18:48.5202 MCU report: addr=0x204C, value=0, status=OK
[2025-07-10 15:18:48.5212 MCU report: addr=0x2050, value=0, status=OK
[2025-07-10 15:18:48.5232 MCU report: addr=0x2054, value=0, status=OK
[2025-07-10 15:18:48.5242 MCU report: addr=0x2058, value=0, status=OK
[2025-07-10 15:18:48.5262 MCU report: addr=0x205C, value=0, status=OK
[2025-07-10 15:18:48.5282 MCU report: addr=0x2060, value=0, status=OK
[2025-07-10 15:18:48.5292 MCU report: addr=0x2064, value=0, status=OK
[2025-07-10 15:18:48.5312 MCU report: addr=0x2068, value=0, status=OK
[2025-07-10 15:18:48.5322 MCU report: addr=0x206C, value=0, status=OK
[2025-07-10 15:18:48.5342 MCU report: addr=0x2070, value=0, status=OK
[2025-07-10 15:18:48.5352 MCU report: addr=0x2074, value=0, status=OK
[2025-07-10 15:18:48.5362 MCU report: addr=0x2078, value=0, status=OK
[2025-07-10 15:18:48.5375 MCU report: addr=0x207C, value=0, status=OK
[2025-07-10 15:18:48.5396 MCU report: addr=0x2080, value=0, status=OK
[2025-07-10 15:18:48.5406 MCU report: addr=0x2084, value=0, status=OK
[2025-07-10 15:18:48.5426 MCU report: addr=0x2200, value=0, status=OK
[2025-07-10 15:18:48.5446 MCU report: addr=0x2204, value=0, status=OK
[2025-07-10 15:18:48.5456 MCU report: addr=0x2208, value=0, status=OK
[2025-07-10 15:18:48.5476 MCU report: addr=0x220C, value=0, status=OK
[2025-07-10 15:18:48.5496 MCU report: addr=0x2210, value=0, status=OK
[2025-07-10 15:18:48.5506 MCU report: addr=0x2214, value=0, status=OK
[2025-07-10 15:18:48.5526 MCU report: addr=0x2218, value=0, status=OK
[2025-07-10 15:18:48.5676 recv packet: 5A 60 00 96 22 1C 00 00 00 00 22 20 00 00 00 00 22 24 00 00 00 00 24 00 00 00 00 00 24 04 00 00 00 00 24 08 00 00 00 00 24 0C 00 00 00 00 24 10 00 00 00 00 24 14 00 00 00 00 24 18 00 00 00 00 24 1C 00 00 00 00 24 20 00 00 00 00 24 24 00 00 00 00 24 28 00 00 00 00 24 2C 00 00 00 00 24 30 00 00 00 00 24 34 00 00 00 00 24 38 00 00 00 00 24 3C 00 00 00 00 24 40 00 00 00 00 24 44 00 00 00 00 24 48 00 00 00 00 26 00 00 00 00 00 26 04 00 00 00 00 26 08 00 00 00 04 DB A4
[2025-07-10 15:18:48.5676 MCU report: addr=0x221C, value=0, status=OK
[2025-07-10 15:18:48.5977 MCU report: addr=0x2220, value=0, status=OK
[2025-07-10 15:18:48.6180 MCU report: addr=0x2224, value=0, status=OK
[2025-07-10 15:18:48.6345 MCU report: addr=0x2400, value=0, status=OK
[2025-07-10 15:18:48.6494 MCU report: addr=0x2404, value=0, status=OK
[2025-07-10 15:18:48.6545 MCU report: addr=0x2408, value=0, status=OK
[2025-07-10 15:18:48.6554 MCU report: addr=0x240C, value=0, status=OK
[2025-07-10 15:18:48.6564 MCU report: addr=0x2410, value=0, status=OK
[2025-07-10 15:18:48.6574 MCU report: addr=0x2414, value=0, status=OK
[2025-07-10 15:18:48.6624 MCU report: addr=0x2418, value=0, status=OK
[2025-07-10 15:18:48.6644 MCU report: addr=0x241C, value=0, status=OK
[2025-07-10 15:18:48.6664 MCU report: addr=0x2420, value=0, status=OK
[2025-07-10 15:18:48.6685 MCU report: addr=0x2424, value=0, status=OK
[2025-07-10 15:18:48.6695 MCU report: addr=0x2428, value=0, status=OK
[2025-07-10 15:18:48.6695 MCU report: addr=0x242C, value=0, status=OK
[2025-07-10 15:18:48.6718 MCU report: addr=0x2430, value=0, status=OK
[2025-07-10 15:18:48.6740 MCU report: addr=0x2434, value=0, status=OK
[2025-07-10 15:18:48.6761 MCU report: addr=0x2438, value=0, status=OK
[2025-07-10 15:18:48.6771 MCU report: addr=0x243C, value=0, status=OK
[2025-07-10 15:18:48.6791 MCU report: addr=0x2440, value=0, status=OK
[2025-07-10 15:18:48.6801 MCU report: addr=0x2444, value=0, status=OK
[2025-07-10 15:18:48.6828 MCU report: addr=0x2448, value=0, status=OK
[2025-07-10 15:18:48.6836 MCU report: addr=0x2600, value=0, status=OK
[2025-07-10 15:18:48.6845 MCU report: addr=0x2604, value=0, status=OK
[2025-07-10 15:18:48.6868 MCU report: addr=0x2608, value=4, status=OK
[2025-07-10 15:18:49.3724 recv packet: 5A 60 00 F6 20 00 00 00 00 00 20 04 00 00 00 00 20 08 00 00 00 00 20 0C 00 00 00 00 20 10 00 00 00 00 20 14 00 00 00 00 20 18 00 00 00 00 20 1C 00 00 00 00 20 20 00 00 00 00 20 24 00 00 00 00 20 28 00 00 00 00 20 2C 00 00 00 00 20 30 00 00 00 00 20 34 00 00 00 00 20 38 00 00 00 00 20 3C 00 00 00 00 20 40 00 00 00 00 20 44 00 00 00 00 20 48 00 00 00 00 20 4C 00 00 00 00 20 50 00 00 00 00 20 54 00 00 00 00 20 58 00 00 00 00 20 5C 00 00 00 00 20 60 00 00 00 00 20 64 00 00 00 00 20 68 00 00 00 00 20 6C 00 00 00 00 20 70 00 00 00 00 20 74 00 00 00 00 20 78 00 00 00 00 20 7C 00 00 00 00 20 80 00 00 00 00 20 84 00 00 00 00 22 00 00 00 00 00 22 04 00 00 00 00 22 08 00 00 00 00 22 0C 00 00 00 00 22 10 00 00 00 00 22 14 00 00 00 00 22 18 00 00 00 00 26 58
[2025-07-10 15:18:49.3795 MCU report: addr=0x2000, value=0, status=OK
[2025-07-10 15:18:49.4163 MCU report: addr=0x2004, value=0, status=OK
[2025-07-10 15:18:49.4909 MCU report: addr=0x2008, value=0, status=OK
[2025-07-10 15:18:49.4963 MCU report: addr=0x200C, value=0, status=OK
[2025-07-10 15:18:49.5434 MCU report: addr=0x2010, value=0, status=OK
[2025-07-10 15:18:49.5469 MCU report: addr=0x2014, value=0, status=OK
[2025-07-10 15:18:49.5530 MCU report: addr=0x2018, value=0, status=OK
[2025-07-10 15:18:49.5550 MCU report: addr=0x201C, value=0, status=OK
[2025-07-10 15:18:49.5577 MCU report: addr=0x2020, value=0, status=OK
[2025-07-10 15:18:49.5590 MCU report: addr=0x2024, value=0, status=OK
[2025-07-10 15:18:49.5611 MCU report: addr=0x2028, value=0, status=OK
[2025-07-10 15:18:49.5627 MCU report: addr=0x202C, value=0, status=OK
[2025-07-10 15:18:49.5637 MCU report: addr=0x2030, value=0, status=OK
[2025-07-10 15:18:49.5657 MCU report: addr=0x2034, value=0, status=OK
[2025-07-10 15:18:49.5667 MCU report: addr=0x2038, value=0, status=OK
[2025-07-10 15:18:49.5679 MCU report: addr=0x203C, value=0, status=OK
[2025-07-10 15:18:49.5699 MCU report: addr=0x2040, value=0, status=OK
[2025-07-10 15:18:49.5721 MCU report: addr=0x2044, value=0, status=OK
[2025-07-10 15:18:49.5731 MCU report: addr=0x2048, value=0, status=OK
[2025-07-10 15:18:49.5751 MCU report: addr=0x204C, value=0, status=OK
[2025-07-10 15:18:49.5761 MCU report: addr=0x2050, value=0, status=OK
[2025-07-10 15:18:49.5786 MCU report: addr=0x2054, value=0, status=OK
[2025-07-10 15:18:49.5797 MCU report: addr=0x2058, value=0, status=OK
[2025-07-10 15:18:49.5817 MCU report: addr=0x205C, value=0, status=OK
[2025-07-10 15:18:49.5827 MCU report: addr=0x2060, value=0, status=OK
[2025-07-10 15:18:49.5847 MCU report: addr=0x2064, value=0, status=OK
[2025-07-10 15:18:49.5867 MCU report: addr=0x2068, value=0, status=OK
[2025-07-10 15:18:49.5877 MCU report: addr=0x206C, value=0, status=OK
[2025-07-10 15:18:49.5897 MCU report: addr=0x2070, value=0, status=OK
[2025-07-10 15:18:49.5915 MCU report: addr=0x2074, value=0, status=OK
[2025-07-10 15:18:49.5934 MCU report: addr=0x2078, value=0, status=OK
[2025-07-10 15:18:49.5954 MCU report: addr=0x207C, value=0, status=OK
[2025-07-10 15:18:49.5985 MCU report: addr=0x2080, value=0, status=OK
[2025-07-10 15:18:49.6004 MCU report: addr=0x2084, value=0, status=OK
[2025-07-10 15:18:49.6024 MCU report: addr=0x2200, value=0, status=OK
[2025-07-10 15:18:49.6044 MCU report: addr=0x2204, value=0, status=OK
[2025-07-10 15:18:49.6064 MCU report: addr=0x2208, value=0, status=OK
[2025-07-10 15:18:49.6089 MCU report: addr=0x220C, value=0, status=OK
[2025-07-10 15:18:49.6107 MCU report: addr=0x2210, value=0, status=OK
[2025-07-10 15:18:49.6122 MCU report: addr=0x2214, value=0, status=OK
[2025-07-10 15:18:49.6137 MCU report: addr=0x2218, value=0, status=OK
[2025-07-10 15:18:49.6304 recv packet: 5A 60 00 96 22 1C 00 00 00 00 22 20 00 00 00 00 22 24 00 00 00 00 24 00 00 00 00 00 24 04 00 00 00 00 24 08 00 00 00 00 24 0C 00 00 00 00 24 10 00 00 00 00 24 14 00 00 00 00 24 18 00 00 00 00 24 1C 00 00 00 00 24 20 00 00 00 00 24 24 00 00 00 00 24 28 00 00 00 00 24 2C 00 00 00 00 24 30 00 00 00 00 24 34 00 00 00 00 24 38 00 00 00 00 24 3C 00 00 00 00 24 40 00 00 00 00 24 44 00 00 00 00 24 48 00 00 00 00 26 00 00 00 00 00 26 04 00 00 00 00 26 08 00 00 00 04 DB A4
[2025-07-10 15:18:49.6344 MCU report: addr=0x221C, value=0, status=OK
[2025-07-10 15:18:49.6532 MCU report: addr=0x2220, value=0, status=OK
[2025-07-10 15:18:49.6903 MCU report: addr=0x2224, value=0, status=OK
[2025-07-10 15:18:49.6939 MCU report: addr=0x2400, value=0, status=OK
[2025-07-10 15:18:49.7222 MCU report: addr=0x2404, value=0, status=OK
[2025-07-10 15:18:49.7233 MCU report: addr=0x2408, value=0, status=OK
[2025-07-10 15:18:49.7283 MCU report: addr=0x240C, value=0, status=OK
[2025-07-10 15:18:49.7303 MCU report: addr=0x2410, value=0, status=OK
[2025-07-10 15:18:49.7322 MCU report: addr=0x2414, value=0, status=OK
[2025-07-10 15:18:49.7343 MCU report: addr=0x2418, value=0, status=OK
[2025-07-10 15:18:49.7361 MCU report: addr=0x241C, value=0, status=OK
[2025-07-10 15:18:49.7372 MCU report: addr=0x2420, value=0, status=OK
[2025-07-10 15:18:49.7393 MCU report: addr=0x2424, value=0, status=OK
[2025-07-10 15:18:49.7403 MCU report: addr=0x2428, value=0, status=OK
[2025-07-10 15:18:49.7422 MCU report: addr=0x242C, value=0, status=OK
[2025-07-10 15:18:49.7442 MCU report: addr=0x2430, value=0, status=OK
[2025-07-10 15:18:49.7453 MCU report: addr=0x2434, value=0, status=OK
[2025-07-10 15:18:49.7472 MCU report: addr=0x2438, value=0, status=OK
[2025-07-10 15:18:49.7483 MCU report: addr=0x243C, value=0, status=OK
[2025-07-10 15:18:49.7502 MCU report: addr=0x2440, value=0, status=OK
[2025-07-10 15:18:49.7513 MCU report: addr=0x2444, value=0, status=OK
[2025-07-10 15:18:49.7542 MCU report: addr=0x2448, value=0, status=OK
[2025-07-10 15:18:49.7562 MCU report: addr=0x2600, value=0, status=OK
[2025-07-10 15:18:49.7572 MCU report: addr=0x2604, value=0, status=OK
[2025-07-10 15:18:49.7592 MCU report: addr=0x2608, value=4, status=OK
[2025-07-10 15:18:50.4074 recv packet: 5A 60 00 F6 20 00 00 00 00 00 20 04 00 00 00 00 20 08 00 00 00 00 20 0C 00 00 00 00 20 10 00 00 00 00 20 14 00 00 00 00 20 18 00 00 00 00 20 1C 00 00 00 00 20 20 00 00 00 00 20 24 00 00 00 00 20 28 00 00 00 00 20 2C 00 00 00 00 20 30 00 00 00 00 20 34 00 00 00 00 20 38 00 00 00 00 20 3C 00 00 00 00 20 40 00 00 00 00 20 44 00 00 00 00 20 48 00 00 00 00 20 4C 00 00 00 00 20 50 00 00 00 00 20 54 00 00 00 00 20 58 00 00 00 00 20 5C 00 00 00 00 20 60 00 00 00 00 20 64 00 00 00 00 20 68 00 00 00 00 20 6C 00 00 00 00 20 70 00 00 00 00 20 74 00 00 00 00 20 78 00 00 00 00 20 7C 00 00 00 00 20 80 00 00 00 00 20 84 00 00 00 00 22 00 00 00 00 00 22 04 00 00 00 00 22 08 00 00 00 00 22 0C 00 00 00 00 22 10 00 00 00 00 22 14 00 00 00 00 22 18 00 00 00 00 26 58
[2025-07-10 15:18:50.4096 MCU report: addr=0x2000, value=0, status=OK
[2025-07-10 15:18:50.4842 MCU report: addr=0x2004, value=0, status=OK
[2025-07-10 15:18:50.4892 MCU report: addr=0x2008, value=0, status=OK
[2025-07-10 15:18:50.5482 MCU report: addr=0x200C, value=0, status=OK
[2025-07-10 15:18:50.5518 MCU report: addr=0x2010, value=0, status=OK
[2025-07-10 15:18:50.5826 MCU report: addr=0x2014, value=0, status=OK
[2025-07-10 15:18:50.5848 MCU report: addr=0x2018, value=0, status=OK
[2025-07-10 15:18:50.5869 MCU report: addr=0x201C, value=0, status=OK
[2025-07-10 15:18:50.5889 MCU report: addr=0x2020, value=0, status=OK
[2025-07-10 15:18:50.5902 MCU report: addr=0x2024, value=0, status=OK
[2025-07-10 15:18:50.5924 MCU report: addr=0x2028, value=0, status=OK
[2025-07-10 15:18:50.5946 MCU report: addr=0x202C, value=0, status=OK
[2025-07-10 15:18:50.5956 MCU report: addr=0x2030, value=0, status=OK
[2025-07-10 15:18:50.5976 MCU report: addr=0x2034, value=0, status=OK
[2025-07-10 15:18:50.5986 MCU report: addr=0x2038, value=0, status=OK
[2025-07-10 15:18:50.6019 MCU report: addr=0x203C, value=0, status=OK
[2025-07-10 15:18:50.6039 MCU report: addr=0x2040, value=0, status=OK
[2025-07-10 15:18:50.6061 MCU report: addr=0x2044, value=0, status=OK
[2025-07-10 15:18:50.6081 MCU report: addr=0x2048, value=0, status=OK
[2025-07-10 15:18:50.6106 MCU report: addr=0x204C, value=0, status=OK
[2025-07-10 15:18:50.6126 MCU report: addr=0x2050, value=0, status=OK
[2025-07-10 15:18:50.6136 MCU report: addr=0x2054, value=0, status=OK
[2025-07-10 15:18:50.6146 MCU report: addr=0x2058, value=0, status=OK
[2025-07-10 15:18:50.6166 MCU report: addr=0x205C, value=0, status=OK
[2025-07-10 15:18:50.6186 MCU report: addr=0x2060, value=0, status=OK
[2025-07-10 15:18:50.6196 MCU report: addr=0x2064, value=0, status=OK
[2025-07-10 15:18:50.6216 MCU report: addr=0x2068, value=0, status=OK
[2025-07-10 15:18:50.6236 MCU report: addr=0x206C, value=0, status=OK
[2025-07-10 15:18:50.6256 MCU report: addr=0x2070, value=0, status=OK
[2025-07-10 15:18:50.6276 MCU report: addr=0x2074, value=0, status=OK
[2025-07-10 15:18:50.6296 MCU report: addr=0x2078, value=0, status=OK
[2025-07-10 15:18:50.6306 MCU report: addr=0x207C, value=0, status=OK
[2025-07-10 15:18:50.6326 MCU report: addr=0x2080, value=0, status=OK
[2025-07-10 15:18:50.6336 MCU report: addr=0x2084, value=0, status=OK
[2025-07-10 15:18:50.6356 MCU report: addr=0x2200, value=0, status=OK
[2025-07-10 15:18:50.6366 MCU report: addr=0x2204, value=0, status=OK
[2025-07-10 15:18:50.6386 MCU report: addr=0x2208, value=0, status=OK
[2025-07-10 15:18:50.6410 MCU report: addr=0x220C, value=0, status=OK
[2025-07-10 15:18:50.6425 MCU report: addr=0x2210, value=0, status=OK
[2025-07-10 15:18:50.6445 MCU report: addr=0x2214, value=0, status=OK
[2025-07-10 15:18:50.6456 MCU report: addr=0x2218, value=0, status=OK
[2025-07-10 15:18:50.6664 recv packet: 5A 60 00 96 22 1C 00 00 00 00 22 20 00 00 00 00 22 24 00 00 00 00 24 00 00 00 00 00 24 04 00 00 00 00 24 08 00 00 00 00 24 0C 00 00 00 00 24 10 00 00 00 00 24 14 00 00 00 00 24 18 00 00 00 00 24 1C 00 00 00 00 24 20 00 00 00 00 24 24 00 00 00 00 24 28 00 00 00 00 24 2C 00 00 00 00 24 30 00 00 00 00 24 34 00 00 00 00 24 38 00 00 00 00 24 3C 00 00 00 00 24 40 00 00 00 00 24 44 00 00 00 00 24 48 00 00 00 00 26 00 00 00 00 00 26 04 00 00 00 00 26 08 00 00 00 04 DB A4
[2025-07-10 15:18:50.6664 MCU report: addr=0x221C, value=0, status=OK
[2025-07-10 15:18:50.7001 MCU report: addr=0x2220, value=0, status=OK
[2025-07-10 15:18:50.7047 MCU report: addr=0x2224, value=0, status=OK
[2025-07-10 15:18:50.7379 MCU report: addr=0x2400, value=0, status=OK
[2025-07-10 15:18:50.7402 MCU report: addr=0x2404, value=0, status=OK
[2025-07-10 15:18:50.7589 MCU report: addr=0x2408, value=0, status=OK
[2025-07-10 15:18:50.7610 MCU report: addr=0x240C, value=0, status=OK
[2025-07-10 15:18:50.7625 MCU report: addr=0x2410, value=0, status=OK
[2025-07-10 15:18:50.7635 MCU report: addr=0x2414, value=0, status=OK
[2025-07-10 15:18:50.7662 MCU report: addr=0x2418, value=0, status=OK
[2025-07-10 15:18:50.7672 MCU report: addr=0x241C, value=0, status=OK
[2025-07-10 15:18:50.7692 MCU report: addr=0x2420, value=0, status=OK
[2025-07-10 15:18:50.7702 MCU report: addr=0x2424, value=0, status=OK
[2025-07-10 15:18:50.7712 MCU report: addr=0x2428, value=0, status=OK
[2025-07-10 15:18:50.7732 MCU report: addr=0x242C, value=0, status=OK
[2025-07-10 15:18:50.7756 MCU report: addr=0x2430, value=0, status=OK
[2025-07-10 15:18:50.7776 MCU report: addr=0x2434, value=0, status=OK
[2025-07-10 15:18:50.7786 MCU report: addr=0x2438, value=0, status=OK
[2025-07-10 15:18:50.7806 MCU report: addr=0x243C, value=0, status=OK
[2025-07-10 15:18:50.7826 MCU report: addr=0x2440, value=0, status=OK
[2025-07-10 15:18:50.7836 MCU report: addr=0x2444, value=0, status=OK
[2025-07-10 15:18:50.7856 MCU report: addr=0x2448, value=0, status=OK
[2025-07-10 15:18:50.7866 MCU report: addr=0x2600, value=0, status=OK
[2025-07-10 15:18:50.7886 MCU report: addr=0x2604, value=0, status=OK
[2025-07-10 15:18:50.7902 MCU report: addr=0x2608, value=4, status=OK
[2025-07-10 15:18:51.4463 recv packet: 5A 60 00 F6 20 00 00 00 00 00 20 04 00 00 00 00 20 08 00 00 00 00 20 0C 00 00 00 00 20 10 00 00 00 00 20 14 00 00 00 00 20 18 00 00 00 00 20 1C 00 00 00 00 20 20 00 00 00 00 20 24 00 00 00 00 20 28 00 00 00 00 20 2C 00 00 00 00 20 30 00 00 00 00 20 34 00 00 00 00 20 38 00 00 00 00 20 3C 00 00 00 00 20 40 00 00 00 00 20 44 00 00 00 00 20 48 00 00 00 00 20 4C 00 00 00 00 20 50 00 00 00 00 20 54 00 00 00 00 20 58 00 00 00 00 20 5C 00 00 00 00 20 60 00 00 00 00 20 64 00 00 00 00 20 68 00 00 00 00 20 6C 00 00 00 00 20 70 00 00 00 00 20 74 00 00 00 00 20 78 00 00 00 00 20 7C 00 00 00 00 20 80 00 00 00 00 20 84 00 00 00 00 22 00 00 00 00 00 22 04 00 00 00 00 22 08 00 00 00 00 22 0C 00 00 00 00 22 10 00 00 00 00 22 14 00 00 00 00 22 18 00 00 00 00 26 58
[2025-07-10 15:18:51.4496 MCU report: addr=0x2000, value=0, status=OK
[2025-07-10 15:18:51.5207 MCU report: addr=0x2004, value=0, status=OK
[2025-07-10 15:18:51.5257 MCU report: addr=0x2008, value=0, status=OK
[2025-07-10 15:18:51.5854 MCU report: addr=0x200C, value=0, status=OK
[2025-07-10 15:18:51.5881 MCU report: addr=0x2010, value=0, status=OK
[2025-07-10 15:18:51.6170 MCU report: addr=0x2014, value=0, status=OK
[2025-07-10 15:18:51.6190 MCU report: addr=0x2018, value=0, status=OK
[2025-07-10 15:18:51.6200 MCU report: addr=0x201C, value=0, status=OK
[2025-07-10 15:18:51.6210 MCU report: addr=0x2020, value=0, status=OK
[2025-07-10 15:18:51.6234 MCU report: addr=0x2024, value=0, status=OK
[2025-07-10 15:18:51.6259 MCU report: addr=0x2028, value=0, status=OK
[2025-07-10 15:18:51.6279 MCU report: addr=0x202C, value=0, status=OK
[2025-07-10 15:18:51.6289 MCU report: addr=0x2030, value=0, status=OK
[2025-07-10 15:18:51.6312 MCU report: addr=0x2034, value=0, status=OK
[2025-07-10 15:18:51.6322 MCU report: addr=0x2038, value=0, status=OK
[2025-07-10 15:18:51.6342 MCU report: addr=0x203C, value=0, status=OK
[2025-07-10 15:18:51.6352 MCU report: addr=0x2040, value=0, status=OK
[2025-07-10 15:18:51.6372 MCU report: addr=0x2044, value=0, status=OK
[2025-07-10 15:18:51.6382 MCU report: addr=0x2048, value=0, status=OK
[2025-07-10 15:18:51.6402 MCU report: addr=0x204C, value=0, status=OK
[2025-07-10 15:18:51.6415 MCU report: addr=0x2050, value=0, status=OK
[2025-07-10 15:18:51.6436 MCU report: addr=0x2054, value=0, status=OK
[2025-07-10 15:18:51.6453 MCU report: addr=0x2058, value=0, status=OK
[2025-07-10 15:18:51.6464 MCU report: addr=0x205C, value=0, status=OK
[2025-07-10 15:18:51.6484 MCU report: addr=0x2060, value=0, status=OK
[2025-07-10 15:18:51.6501 MCU report: addr=0x2064, value=0, status=OK
[2025-07-10 15:18:51.6512 MCU report: addr=0x2068, value=0, status=OK
[2025-07-10 15:18:51.6531 MCU report: addr=0x206C, value=0, status=OK
[2025-07-10 15:18:51.6552 MCU report: addr=0x2070, value=0, status=OK
[2025-07-10 15:18:51.6562 MCU report: addr=0x2074, value=0, status=OK
[2025-07-10 15:18:51.6583 MCU report: addr=0x2078, value=0, status=OK
[2025-07-10 15:18:51.6601 MCU report: addr=0x207C, value=0, status=OK
[2025-07-10 15:18:51.6616 MCU report: addr=0x2080, value=0, status=OK
[2025-07-10 15:18:51.6631 MCU report: addr=0x2084, value=0, status=OK
[2025-07-10 15:18:51.6647 MCU report: addr=0x2200, value=0, status=OK
[2025-07-10 15:18:51.6657 MCU report: addr=0x2204, value=0, status=OK
[2025-07-10 15:18:51.6677 MCU report: addr=0x2208, value=0, status=OK
[2025-07-10 15:18:51.6687 MCU report: addr=0x220C, value=0, status=OK
[2025-07-10 15:18:51.6697 MCU report: addr=0x2210, value=0, status=OK
[2025-07-10 15:18:51.6723 MCU report: addr=0x2214, value=0, status=OK
[2025-07-10 15:18:51.6744 MCU report: addr=0x2218, value=0, status=OK
